id,full_name,description,owner_type,owner_url,owner_html_url,html_url,url,fork,created_at,updated_at,size,stargazers_count,language,has_issues,has_wiki,forks_count,forks,open_issues,watchers,timestamp_extract,commits,readme,contributors
142165595,wharborges/analiseES,Este repositório é uma abordagem em análise de dados abertos do portal https://transparencia.es.gov.br/DadosAbertos - expressa o desejo de um capixaba ávido por analytics! Seja Bem-vindo!,User,https://api.github.com/users/wharborges,https://github.com/wharborges,https://github.com/wharborges/analiseES,https://api.github.com/repos/wharborges/analiseES,False,2018-07-24T13:54:08Z,2018-07-24T13:54:08Z,0,0,,True,True,0,0,0,0,1573082970,,,
168254018,VRPazdeJesus/multas-ibama,"Um script que quando rodado, acessa os Dados Abertos do Governo, para buscar as multas referente a Fauna, Flora, Pesca e Outros, aplicadas pelo IBAMA no estado do Acre e gera 4 tabelas em CSV",User,https://api.github.com/users/VRPazdeJesus,https://github.com/VRPazdeJesus,https://github.com/VRPazdeJesus/multas-ibama,https://api.github.com/repos/VRPazdeJesus/multas-ibama,False,2019-01-30T00:50:49Z,2019-03-24T21:27:35Z,117,0,Python,True,True,0,0,0,0,1573082970,,,
86646585,decosoares/diariasservidoresalagoas,Projeto de aplicação web que utilizado os dados abertos do portal da transparência de alagoas para fornecer informações a população a respeito do repasse dos recursos gastos com diárias aos servidores estaduais,User,https://api.github.com/users/decosoares,https://github.com/decosoares,https://github.com/decosoares/diariasservidoresalagoas,https://api.github.com/repos/decosoares/diariasservidoresalagoas,False,2017-03-30T01:45:13Z,2017-03-31T07:22:28Z,52505,0,PHP,True,True,0,0,0,0,1573082970,,,
19987976,leonardocouy/MaisCopa,"Projeto feito em Python + App Engine + Tekton + AngularJS
.Trabalho usando Dados Abertos da Copa do Mundo.
 Aluno: Leonardo Flores Couy
 Professor: Marcelo Brito 
 Matéria: Sistemas Gerenciadores de Banco 
 Universidade Presidente Antonio Carlos - 2014.",User,https://api.github.com/users/leonardocouy,https://github.com/leonardocouy,https://github.com/leonardocouy/MaisCopa,https://api.github.com/repos/leonardocouy/MaisCopa,False,2014-05-20T16:12:18Z,2015-09-01T19:52:31Z,268,0,JavaScript,True,True,0,0,0,0,1573082970,,,
139219659,Idiego2/Dashboard-PHP-e-MySQL,"Esse Dashboard feito para captação de dados do solo de sistemas agrícolas e disponibilizar online, com armazenamento dos dados para analise , utilizando Arduino e ESP8266. ( Projeto pausado - não completo - aberto a sugestões e atualizações)",User,https://api.github.com/users/Idiego2,https://github.com/Idiego2,https://github.com/Idiego2/Dashboard-PHP-e-MySQL,https://api.github.com/repos/Idiego2/Dashboard-PHP-e-MySQL,False,2018-06-30T04:41:07Z,2018-06-30T04:48:17Z,299,0,PHP,True,True,0,0,0,0,1573082970,,,
216034187,OLIVEIRAFAEL/GoogleFinance,"Utilizando RPA com UiPath, construímos um bot que executa uma busca simples sobre os dados financeiros de empresas com capital aberto no Google Finance.",User,https://api.github.com/users/OLIVEIRAFAEL,https://github.com/OLIVEIRAFAEL,https://github.com/OLIVEIRAFAEL/GoogleFinance,https://api.github.com/repos/OLIVEIRAFAEL/GoogleFinance,False,2019-10-18T13:48:16Z,2019-10-18T14:34:48Z,3690,0,,True,True,0,0,0,0,1573082970,,,
163692342,lodovikoa/convencao_financeiroapi,"API Restful para obter dados financeiros em aberto de um ministro, bem como registro de boletos de acordo com a seleção de parcelas escolhida pelo ministro usuário.",User,https://api.github.com/users/lodovikoa,https://github.com/lodovikoa,https://github.com/lodovikoa/convencao_financeiroapi,https://api.github.com/repos/lodovikoa/convencao_financeiroapi,False,2018-12-31T19:15:36Z,2019-07-31T01:24:06Z,75,0,Java,True,True,0,0,0,0,1573082970,,,
176795969,WelitonAmartins/Config-Redis-docker,"Configurando Redis com docker. O Redis é um armazenamento de estrutura de dados de chave-valor de código aberto e na memória. Os principais casos de uso do Redis incluem cache, gerenciamento de sessões, PUB/SUB e classificações. ",User,https://api.github.com/users/WelitonAmartins,https://github.com/WelitonAmartins,https://github.com/WelitonAmartins/Config-Redis-docker,https://api.github.com/repos/WelitonAmartins/Config-Redis-docker,False,2019-03-20T18:39:04Z,2019-09-08T02:13:26Z,11,0,Java,True,True,0,0,0,0,1573082970,,,
52807998,rafaelimai/rbmc_batch_proc,O Processador de Dados de Posição da RBMC é um programa de código aberto que visa servir de interface para o processamento de grandes quantidades de dados de observações provenientes da RBMC - Rede Brasileira de Monitoramento Contínuo do IBGE (Instituto Brasileiro de Geografia e Estatística).,User,https://api.github.com/users/rafaelimai,https://github.com/rafaelimai,https://github.com/rafaelimai/rbmc_batch_proc,https://api.github.com/repos/rafaelimai/rbmc_batch_proc,False,2016-02-29T17:01:00Z,2016-02-29T17:01:00Z,15,0,,True,True,0,0,0,0,1573082970,,,
137143652,bicudorafa/Projeto_R_WorldBankAPI_Analysis,"Começou como um projeto para análise de dados usando a API do WorldBank. No entanto, após conseguir alguns dados e realizar uma animação interativa com o pacote plot.ly, findei por não seguir para um próximo ponto da análise. Estou totalmente aberto a novas sugestões de abordagem.",User,https://api.github.com/users/bicudorafa,https://github.com/bicudorafa,https://github.com/bicudorafa/Projeto_R_WorldBankAPI_Analysis,https://api.github.com/repos/bicudorafa/Projeto_R_WorldBankAPI_Analysis,False,2018-06-13T00:52:50Z,2019-01-04T19:12:32Z,9,0,R,True,True,1,1,0,0,1573082970,,,
25574214,AdemirSJRP/CSharp_BasicFramework,"Framework básico em C# Framework 2.0 que pode ser acoplado a diversos tipos de projetos. Contém classes para Criptografia de dados, impressão em ECFs (impressoras fiscais), compactação de arquivos, ftp, tratamento de imagens, impressão em modo texto (impressoras lpt/com), validação de dados, números, arredondamento, contas e outros. Aberto a todo público para colaboração.",User,https://api.github.com/users/AdemirSJRP,https://github.com/AdemirSJRP,https://github.com/AdemirSJRP/CSharp_BasicFramework,https://api.github.com/repos/AdemirSJRP/CSharp_BasicFramework,False,2014-10-22T09:53:04Z,2018-11-25T22:54:14Z,1739,0,,False,True,0,0,0,0,1573082971,,,
72588412,renematos79/redis,"O REDIS e é um projeto aberto e serve para armazenamento de dados em memória e também é possível persistí-los em disco, definir um tempo de vida para seus dados se necessário, habilitar failover, etc. Você poderá acessar o site associado a este repositório para entender o código fonte abaixo.",User,https://api.github.com/users/renematos79,https://github.com/renematos79,https://github.com/renematos79/redis,https://api.github.com/repos/renematos79/redis,False,2016-11-02T00:23:28Z,2016-12-28T21:21:10Z,4066,0,C#,True,False,0,0,0,0,1573082971,,,
144913455,rafabrayner/importador_licitacoes_municipais_sagres,This is an importer that converts CSV data in to a relational database MySql for the open data about municipal biddings that are available in the follow link: http://tce.pb.gov.br/servicos/dados-abertos-do-sagres-tce-pb. The goal of that project is that civil society can get those data in a better way that allow them to make more efficient searchs rather than searching in a CSV file.,User,https://api.github.com/users/rafabrayner,https://github.com/rafabrayner,https://github.com/rafabrayner/importador_licitacoes_municipais_sagres,https://api.github.com/repos/rafabrayner/importador_licitacoes_municipais_sagres,False,2018-08-15T23:35:12Z,2018-08-15T23:35:15Z,4,0,,True,True,0,0,0,0,1573082971,,,
157976636,Gabriellm2003/Coffee-CNN,"O crescimento da quantidade de dados gerados é evidente em nossa sociedade, e esses dados variam desde tabelas a até mesmo relatórios e imagens. Devido a essa grande quantidade de dados, o rumo natural e favorável em que a literatura decidiu seguir é o de modelos orientados a dados. Porém ao se tratar de imagens, utilizar modelos orientados a dados pode ser complicado, pois em uma imagem podem existir uma grande quantidade de classes e indentificar todas elas antes de treinar um determinado modelo pode ser uma tarefa inviável.   Para contornar o problema descrito, surgiu uma abordagem conhecida como cenário aberto, que tenta abstrair a existência de múltiplas classes em um deteminado problema, tendo foco somente nas classes relevantes, sendo as outras ditas como 'desconhecidas'.  Esse trabalho consiste na adaptação de um modelo de aprendizado profundo para limiarização de plantações de café para uma abordagem de cenário semi-aberto e completamente aberto, utilizando como discriminador de classes o hiperparâmetro threshold. E para definir esse parâmetro foi proposto um estimador.",User,https://api.github.com/users/Gabriellm2003,https://github.com/Gabriellm2003,https://github.com/Gabriellm2003/Coffee-CNN,https://api.github.com/repos/Gabriellm2003/Coffee-CNN,False,2018-11-17T11:10:41Z,2018-12-06T10:55:17Z,7012,0,Python,True,True,0,0,0,0,1573082971,,,
197003524,Pinalli/ibm-atm-challenge,"IBM ATM Challenge Você deve criar uma API de Caixa ATM, onde deve ser possível executar operações de saque, depósito, transferência, extrato e produzir um relatório de fechamento, além de operações e controles que forem necessários. Para as operações estarem disponíveis o caixa deve estar aberto, ou seja, deve ser previsto operações de abertura e fechamento de caixa. Saque Para operações de saque, devem ser informados os dados necessários como entrada da operação, e retornar as cédulas que serão retiradas do caixa, além de dados complementares em caso de necessidade. Depósito Para operações de depósito, devem ser informados os dados necessários como entrada da operação, além do tipo de depósito (DINHEIRO, CHEQUE) e retornar os dados necessários para o comprovante. Transferência Para operações de transferência, devem ser informados os dados necessários para a operação das contas origem e destino, com cenários de validação de saldo e possibilidade de agendamento. Como entregar estes desafios Você deve forkar este projeto e fazer o push no seu próprio repositório e enviar o link para o email do recrutador, junto com seu LinkedIn atualizado. A implementação deve ficar na pasta correspondente ao desafio. Fique à vontade para adicionar qualquer tipo de conteúdo que julgue útil ao projeto, alterar/acrescentar um README com instruções de como executá-lo, etc. Critérios de Avaliação Clean code; Scalability/Performance; Flexibility/Extensibility; SOC (Separation of Concerns); Tratamento de erros e exceções; Lógica utilizada para a resolução do exercício. Observação: Deve-se utilizar linguagem Java em versões 8+; A aplicação deve ser em SpringBoot conforme template deste repositório; Você não deve fazer um Pull Request para este projeto! Extras Utilização do Docker; Programação Funcional; Testes unitários ou de integração; Explique o processo de resolução do desafio; Regras de sugestão de cédulas para melhor distribuição e disponibilidade no caixa; Banco de dados, contemplando os dados de contas corrente e informações de cada operação realizada.",User,https://api.github.com/users/Pinalli,https://github.com/Pinalli,https://github.com/Pinalli/ibm-atm-challenge,https://api.github.com/repos/Pinalli/ibm-atm-challenge,False,2019-07-15T13:24:31Z,2019-07-15T13:28:06Z,3,0,,True,True,0,0,0,0,1573082971,,,
157707389,warSantos/REDES02,"A sua tarefa é implementar um servidor web, baseado no código em C apresentado em aula, utilizando 4 técnicas distintas de programação com sockets. Assim, você deverá implementar as seguintes técnicas: 1. Servidor iterativo: apenas um socket é aberto por vez. Quando o processamento da conexão for completado, o socket é fechado e a próxima conexão pode ser aceita. 2. Servidor utilizando fork ou thread: Após aceitar a conexão, um processo (ou thread) filho é criado para responder a conexão. 3. Servidor utilizando threads e fila de tarefas: Após aceitar a conexão, o processo principal infilera o socket em uma fila de tarefas. Um número fixo de threads será responsável por responder as requisições infileiradas (modelo produtor-consumidor). 4. Servidor concorrente: usa o select para esperar simultaneamente em todos os socket abertos e acorda o processo somente quando novos dados chegam. As implementações devem ser feitas na linguagem C (C++ pode ser usado para o tratamento de strings), usando a biblioteca padrão da linguagem. Os servidores web deverão ser testados (número de requisições respondidas por segundo) utili- zando o software siege, disponı́vel em http://www.joedog.org/index/siege-home . Alguns exemplos de como se testar servidores podem ser encontrados em http://ziutek.github.com/web bench/",User,https://api.github.com/users/warSantos,https://github.com/warSantos,https://github.com/warSantos/REDES02,https://api.github.com/repos/warSantos/REDES02,False,2018-11-15T12:26:28Z,2018-11-26T13:18:49Z,1100,0,C,True,True,0,0,0,0,1573082971,,,
184661294,KassioVieira/starships,"Teste Técnico Getrak - Analista Desenvolvedor Permalink para este documento: https://tinyurl.com/getrak-dev-2018-Q3  Dados Para implementação da funcionalidade deverá ser utilizada a API  https://swapi.co/ Funcionalidade Calcular quantas paradas serão necessárias para percorrer uma dada distância, com cada uma das espaçonaves listadas em https://swapi.co/ Critérios de aceitação A aplicação receberá como parâmetro a distância a ser percorrida, em mega lights (MGLT); A solução implementada não deve assumir que os dados sobre as aeronaves são estáticos; Como resultado do processamento deverá ser exibida uma lista com todas as espaçonaves e a quantidade de paradas exigidas por cada uma delas para percorrer a distância informada; Exemplo: Para percorrer a distância de 1000000 (um milhão) de mega lights o resultado correto será: Millennium Falcon: 9 Y-wing: 74 ... Rebel Transport: 11 ... Quaisquer outros detalhes da aplicação - tais como apresentação, interação e formatação - ficam a critério do desenvolvedor. Critérios de avaliação Funcionalidade: atender todos os critérios de aceitação mencionados; Organização do projeto: diretórios, arquivos, classes, ...; Legibilidade do código; Adoção de boas práticas de desenvolvimento de software; Documentação: instruções para execução e uso da aplicação, com comunicação objetiva; Criatividade: O escopo deste teste é bem aberto, do ponto de vista de requisitos técnicos, propositalmente, para que você possa demonstrar sua criatividade. :) Considerações finais Acreditamos que o teste acima possa ser concluído em menos de 4 horas; Poderá ser utilizada qualquer linguagem de programação, à escolha do candidato;",User,https://api.github.com/users/KassioVieira,https://github.com/KassioVieira,https://github.com/KassioVieira/starships,https://api.github.com/repos/KassioVieira/starships,False,2019-05-02T22:28:58Z,2019-05-02T22:53:12Z,1219,0,JavaScript,True,True,0,0,0,0,1573082971,,,
185497663,ThomasMGuarnieri/GameReviewGender,"Você deve escrever um programa em Java que abra o arquivo de game-reviews.csv em anexo, e extraia as informações especificadas para cada tarefa. A dica é utilizar uma estrutura de dados do tipo dicionário (use TreeMap ou HashMap) em que a chave é o nome ou número do tipo de agrupamento (ano, gênero ou plataforma) e o valor associado é um objeto com vários campos para fazer a totalização. Ou seja, recomenda-se criar uma classe especializada para armazenar os valores de cada agrupamento (idealmente privada e estática).  Ao final do processamento do arquivo (que pode ser aberto e lido mais de uma vez), devem ser impressas as estatísticas pedidas em cada caso. Basta submeter apenas o link para o repositório do GITHUB com o código implementado (é preciso ter commits de ambos os componentes da dupla). Mas não vale fazer fork de outro grupo. 😀   Tarefa 0 - sumarizar para cada gênero de jogo:  + número de reviews deste gênero + percentual de ‘Amazing’ reviews (sobre o número de reviews deste gênero) + média aritmética dos scores + desvio padrão populacional dos scores + melhor jogo (basta indicar um entre os de maior score) + pior jogo (basta indicar um entre os de menor score)  Ao final: qual o gênero de jogo mais comum na família de consoles ‘Nintendo’?",User,https://api.github.com/users/ThomasMGuarnieri,https://github.com/ThomasMGuarnieri,https://github.com/ThomasMGuarnieri/GameReviewGender,https://api.github.com/repos/ThomasMGuarnieri/GameReviewGender,False,2019-05-08T00:27:24Z,2019-05-21T23:54:53Z,306,0,Java,True,True,0,0,0,0,1573082971,,,
186676603,ronaldosampaio/testefrontend,"Teste para vaga de desenvolvedor Front-end DTS - Factory Equipe Equipe de front-end será composta de desenvolvedores de todos os níveis para atender as demandas dos diversos produtos da empresa.  Especificações do teste: Este teste engloba o fluxo de trabalho básico da equipe atual, não foge das atividades cotidianas de um desenvolvedor front-end: construção do layout, aplicação de responsividade e implementação da dinâmica das telas.  O teste é composto por diversas atividades que definem a habilidade, nível profissional e experiência do desenvolvedor com relação às linguagens e ferramentas utilizadas pela equipe atual no desenvolvimento das aplicações.  O teste abaixo terá como objetivo avaliar o conhecimento técnico, skills e os pontos fortes do desenvolvedor nos seguintes critérios:  Domínio sobre o Angular (v6.+) e suas particularidades.  Conhecimentos sobre JavaScript, TypeScript e ES6.  Conhecimentos sobre CSS3, SASS e Angula Material.  Qualidade e legibilidade do código.  Conhecimentos básicos em GIT.  Habilidade de abstração;  Entendimento do conceito de componentização utilizando componentes simples e compostos.  O layout da aplicação deve ser feito em angular material, baseando-se em um wireframe simples.  Quanto mais telas e funcionalidades forem implementadas utilizando técnicas, abordagens e soluções diversificadas maior a possibilidade de subir o nível de classificação da vaga oferecida ao desenvolvedor.  O layout tem foco em desktop, porém deve ser adaptável minimamente para dispositiveis móveis.  Teste : Desenvolva uma aplicação em Angular 6+ com angular material contendo as seguintes especificações:  Topo e menu de navegação: Implementar um menu de navegação que possua ao menos 2 itens. Estes itens devem ser inicializados em algum local da aplicação por um array de objetos contendo o título e rota do item para popular o menu.  Implementar um sistema de roteamento para navegar pelas páginas dos itens do menu;  Dashboard:  Implementar o cabeçalho (menu), com dados que devem vir de um serviço populado por um mock dentro da aplicação;  Implementar um layout com uma coluna lateral listando as mensagens e outra coluna a direita exibindo a mensagem selecionada.  Inserir um botão para excluir a mensagem selecionada.  Wireframe: Wireframe dashboard Cadastrar mensagens:  Este formulário deverá fazer um post para um serviço fictício e armazenar as mensagens cadastradas.  Implementar formulário de cadastro de mensagens contendo os seguintes campos com suas especificações:  Nome :  Um campo do tipo texto, que deverá receber o nome do usuário;  Campo obrigatório.  Campo deve aceitar apenas letras.  Email :  Um campo do tipo texto que deverá receber o email do usuário;  Deve conter e-mail válido;  Campo obrigatório.  Assunto :  Um campo do tipo select que deverá ser populado através de um serviço que retorna os dados de um mock;  O mock deve ser um JSON que retorne uma lista de strings assuntos para inserir no select. Ex.: [“Orçamento”, Dúvida”, “Elogio”, “Reclamação”];  Campo obrigatório.  Telefone :  Um campo do tipo input com máscara de telefone, sendo um campo opcional. Deve aceitar apenas números Mensagem :  Um campo do tipo textarea que receberá uma mensagem de até 500 caracteres;  Campo obrigatório.  Exibir abaixo do text area um count de quantos caracteres foram digitados e o limite de caracteres ex. 200/500 .  Botão Enviar :  Deve ser habilitado somente quando os campos obrigatórios forem preenchidos e os critérios de validação de campos forem atingidos, após clicar enviar os dados digitados a uma lista dentro de um service, após o cadastro, limpar os campos digitados; Wireframe tela de cadastro Integração :  Listar na dashboard as mensagens cadastradas na tela anterior  Utilizar o service para recuperar as mensagens cadastradas e exibir dinamicamente na tela de dashboard  Comitar todo o código em um respotório aberto (github, bitbucket..), e nos enviar a URL do repositório para avaliação",User,https://api.github.com/users/ronaldosampaio,https://github.com/ronaldosampaio,https://github.com/ronaldosampaio/testefrontend,https://api.github.com/repos/ronaldosampaio/testefrontend,False,2019-05-14T18:17:44Z,2019-07-31T17:59:33Z,113,0,TypeScript,True,True,0,0,0,0,1573082971,,,
60303926,nathaliaSilva/PDFRelat-rios,"Relatórios O SuperERP possui diversos relatórios para a gestão da empresa, disponibilizando informações de forma clara para facilitar a compreensão e auxiliar nas decisões estratégicas do negócio. Assim como o aplicativo, os relatórios são gerados instantaneamente, de qualquer local e em qualquer horário, e podem ser salvos em PDF e em .CSV, permitindo a manipulação para análises personalizadas.  Demonstrativo de Resultados Neste relatório, é possível visualizar o resultado financeiro através do confronto de despesas, custos e receitas da empresa, de forma rápida e sintetizada. Normalmente, o relatório é gerado para demonstração dos resultados do ano, porém, no SuperERP você pode solicitar para o período que desejar.  Faturamento por Cliente Tenha o valor do faturamento gerado por cada cliente rapidamente com este relatório. Também é possível obter a informação para diferentes períodos de tempo e ainda a participação de cada cliente no faturamento - é interessante acompanhar quanto cada um representa no decorrer do tempo.  Análises de Despesas e Centro de Custo Para controle dos seus gastos, este relatório apresenta cada despesa da empresa, divididas por tipo e por centro de custo - saiba quanto cada setor está gastando. Acompanhe para onde está indo o seu dinheiro e melhore o planejamento da empresa. É possível extrair os dados em períodos personalizados.  Vendas por Cliente O relatório de vendas por cliente fornecerá as informações necessárias à avaliação do desempenho dos vendedores e quais clientes têm maior representatividade no negócio. É possível filtrar por períodos e descobrir se as vendas possuem algum padrão de sazonalidade. Esta informação pode ser relevante na definição das estratégias a serem adotadas pela empresa. Por exemplo, se algum cliente representar queda nas vendas, é possível identificá-lo facilmente neste relatório, para a elaboração de metas específicas para este caso.  Giro de Estoque Saber por quanto tempo o produto fica armazenado no estoque antes de ser vendido é importante para a otimização do espaço dedicado a esta função e para o melhor controle da qualidade dos itens - por exemplo, em casos de produtos perecíveis, é importante saber quando e quanto deixar estocado, a fim de evitar prejuízos por perda de mercadoria. O relatório de giro no estoque mostrará quantas vezes foi necessário repor cada item do estoque dentro de um determinado prazo. Será possível identificar facilmente quais são os produtos com maior e com menor rotatividade.  Análises de Pagamentos Em qualquer negócio, manter as finanças sob controle é indispensável para o sucesso. Com este relatório, será fácil verificar onde estão concentrados os maiores gastos da empresa, por período, possibilitando ainda realizar comparativos para identificar as variações relevantes ou para analisar quais gastos deverão ser renegociados.   Fluxos de caixa diário e mensal O relatório de Fluxo de caixa diário e mensal é ideal para decisões rápidas e a curto prazo. O gráfico permite fácil identificação do status financeiro no momento, e permite maior controle sobre as finanças, uma vez que, ao verificar muitas ocorrências de saldo negativo ou muito baixo, o tomador de decisão pode providenciar soluções antes que se torne um problema significativo.  Relatório de Clientes  É preciso o relatório dos clientes porque é uma informação com os dados dos clientes e tudo que foi feito pelos clientes no sistema um registro de atividades feito pelo cliente nesse relatório junto com importantes informações de documentos, endereço e data dos clientes . Os Relatórios são precisos por desenvolver um histórico com todas as informações essenciais dos clientes. Filtros para facilitar o relatório dos clientes determina uma ação de privacidade ao cliente fazendo que os clientes possam usar um meio de definir quem pode visualizar seus dados suas fotos seu nome seu e-mail. O cliente determina suas informações e facilita sua privacidade de publicação. Os relatórios são informações essenciais que de forma clara e objetiva são baseadas em dados são diagnóstico de uma empresa.    Com o relatório de clientes  pode-se imprimir uma lista de dados dos clientes que são informações e documentos importantes para identificação dos clientes.     Relatório de Lançamentos no Caixa Nos relatórios de lançamentos no caixa o cliente pode visualizar a lista de lançamentos, ordenados por data e hora, agrupados pelo tipo de pasta com o nome em ordem alfabética. A visão Geral é vista com as despesas ou receitas de acordo com a visualização de entradas e saída do caixa na empresa identificando o plano da organização. A conta bancaria é uma conciliação do plano de relatório do lançamento no caixa apresentando uma coluna de banco de dados indica uma coluna de conta e receita ou despesas que foi lançada pelo cliente.           Produtos e Serviços mais vendidos  Os produtos são vendidos em uma empresa que representa o faturamento. Utilizado no relatório dos produtos vendidos estará o faturamento, o preço do produto, a data de validade, o nome do produto, a descrição do produto e o custo do produto.  Utilizando esse relatório referente aos outros grupos ajustando um MIX de produto lucrativos e serviços nas suas principais informações precisas no relatório.   Os Relatórios em CSV são para facilitar a manipulação das informações e cálculos que estão disponíveis em ranking dos produtos e serviços vendidos em uma forma de pilha ou planilha para melhor visualização dos relatórios dos produtos vendidos.    Uma forma de facilitar a manipulação das informações os cálculos disponíveis de produtos e serviços vendidos em planilha.       Produtos ou Serviços por Cliente  Os clientes contribuem para um bom faturamento de uma empresa e os relatórios podem ser mudados nas opções do produto ou do serviço, isso ajuda a atrair clientes.   Essa analise do objetivo pode ser visualizado em um gráfico dinâmico pelo cliente o cliente pode ter um controle do relatório mais claro e visualização do produto mais fácil e simples para os clientes. O produtos ou serviços são necessárias nas necessidades do cliente produto ou serviço e gestores de controle e direcionamento e desenvolvimento de itens de produto.  Importante o analise dos produtos vendidos pelos vendedores para os cliente.   Um Gráfico dinâmico fazendo um analise objetivo dos valores e produtos dos clientes para controle de relatórios em formato CSV.  Definindo as necessidades de definir um controle de serviços e desenvolvimentos da definição dos interesse dos clientes nos produtos essa é uma estratégica de serviço para a ajudar a funcionalidade dos produtos e serviço ao cliente.    Relatórios Manual   Fluxo de caixa Diário Utilizando os relatórios que será aberto para consultar o fluxo diário que será aberto para demonstrar gráfico .  ",User,https://api.github.com/users/nathaliaSilva,https://github.com/nathaliaSilva,https://github.com/nathaliaSilva/PDFRelat-rios,https://api.github.com/repos/nathaliaSilva/PDFRelat-rios,False,2016-06-02T23:25:28Z,2016-06-02T23:25:28Z,0,0,,True,True,0,0,0,0,1573082971,,,
39256926,dadosgovbr/catalogos-dados-brasil,Mapeamento de iniciativas (e catálogos) de dados abertos governamentais no Brasil.,Organization,https://api.github.com/users/dadosgovbr,https://github.com/dadosgovbr,https://github.com/dadosgovbr/catalogos-dados-brasil,https://api.github.com/repos/dadosgovbr/catalogos-dados-brasil,False,2015-07-17T14:02:34Z,2019-10-25T17:38:20Z,24,106,Python,True,True,34,34,0,106,1573082973,,,
49720381,dadosgovbr/aplicativos-dados-brasil,Mapeamento de aplicativos e visualizações que usam dados abertos governamentais no Brasil.,Organization,https://api.github.com/users/dadosgovbr,https://github.com/dadosgovbr,https://github.com/dadosgovbr/aplicativos-dados-brasil,https://api.github.com/repos/dadosgovbr/aplicativos-dados-brasil,False,2016-01-15T13:29:14Z,2019-06-16T17:26:35Z,2357,48,,True,True,9,9,1,48,1573082973,,,
34538558,mapaslivres/localidades,Dados em formato aberto sobre municípios e unidades federativas do Brasil.,Organization,https://api.github.com/users/mapaslivres,https://github.com/mapaslivres,https://github.com/mapaslivres/localidades,https://api.github.com/repos/mapaslivres/localidades,False,2015-04-24T19:50:16Z,2019-10-02T19:55:42Z,6357,38,,True,False,14,14,6,38,1573082973,,,
99498352,brasilopen/brasilopen,Projeto que reúne e padroniza os repositórios de dados abertos do Brasil.,Organization,https://api.github.com/users/brasilopen,https://github.com/brasilopen,https://github.com/brasilopen/brasilopen,https://api.github.com/repos/brasilopen/brasilopen,False,2017-08-06T16:14:08Z,2019-09-02T23:02:34Z,7,29,,True,True,2,2,6,29,1573082973,,,
176505271,augusto-herrmann/transparencia-dados-abertos-brasil,"A survey of Brazilian states' and municipalities' transparency and open data portals, obtained from several public data sources. Levantamento de portais estaduais e municipais de transparência e dados abertos, obtido a partir de diversas fontes de dados públicos.",User,https://api.github.com/users/augusto-herrmann,https://github.com/augusto-herrmann,https://github.com/augusto-herrmann/transparencia-dados-abertos-brasil,https://api.github.com/repos/augusto-herrmann/transparencia-dados-abertos-brasil,False,2019-03-19T12:17:35Z,2019-11-04T14:08:10Z,168,15,Python,True,True,1,1,5,15,1573082973,,,
75962670,paulozip/acidentes-aereos,Um estudo de Data Science sobre acidentes aéreos no Brasil nos últimos 10 anos utilizando dados abertos do CENIPA,User,https://api.github.com/users/paulozip,https://github.com/paulozip,https://github.com/paulozip/acidentes-aereos,https://api.github.com/repos/paulozip/acidentes-aereos,False,2016-12-08T18:07:35Z,2019-06-10T01:31:34Z,2832,12,HTML,True,True,8,8,0,12,1573082973,,,
168520117,edumagol/Analise-Mapemaneto-Risco-Barragems-Brasil,"Projeto open source com objetivo principal de identificar os potenciais riscos das barragens. Foram criados mapas dinâmicos baseados em dados abertos, e aqui nesse documento, estamos disponibilizando nossas descobertas e os códigos que foram criados para essas análises, acreditamos que compartilhar essa construção/código pode estimular e acelerar outras iniciativas do mesmo tipo ao redor do Brasil.",User,https://api.github.com/users/edumagol,https://github.com/edumagol,https://github.com/edumagol/Analise-Mapemaneto-Risco-Barragems-Brasil,https://api.github.com/repos/edumagol/Analise-Mapemaneto-Risco-Barragems-Brasil,False,2019-01-31T12:17:16Z,2019-03-08T14:04:44Z,10007,9,Jupyter Notebook,True,True,2,2,1,9,1573082973,,,
185189954,campagnucci/dados-abertos-gov-br,Tratamento e análise de dados abertos do Governo Federal do Brasil,User,https://api.github.com/users/campagnucci,https://github.com/campagnucci,https://github.com/campagnucci/dados-abertos-gov-br,https://api.github.com/repos/campagnucci/dados-abertos-gov-br,False,2019-05-06T12:13:20Z,2019-08-23T11:29:19Z,481,6,Jupyter Notebook,True,True,0,0,0,6,1573082973,,,
170779816,Vnicius/dados-pb,Scripts para realizar o download dos dados abertos do estado da Paraíba disponíveis em https://dados.pb.gov.br/,User,https://api.github.com/users/Vnicius,https://github.com/Vnicius,https://github.com/Vnicius/dados-pb,https://api.github.com/repos/Vnicius/dados-pb,False,2019-02-15T00:53:53Z,2019-09-06T01:49:12Z,86,5,Python,True,True,0,0,0,5,1573082973,,,
138945801,ReciHub/Dados-Abertos-Recife,Repositório com os Dados abertos da cidade do Recife - Pernambuco - Brasil :brazil:,Organization,https://api.github.com/users/ReciHub,https://github.com/ReciHub,https://github.com/ReciHub/Dados-Abertos-Recife,https://api.github.com/repos/ReciHub/Dados-Abertos-Recife,False,2018-06-28T00:11:27Z,2019-10-03T17:30:52Z,1752,4,,True,True,1,1,0,4,1573082973,,,
